app,date,campaign,os,installs,spend,cpi
auto,2019-02-11,MSK_SPB,android,0.0,16.45,none
auto,2019-02-11,MSK_SPB,android,0.0,8.65,none
auto,2019-02-11,MSK_SPB,android,0.0,19.79,none
auto,2019-02-11,MSK_SPB,android,0.0,27.28,none
auto,2019-02-11,MSK_SPB,android,0.0,25.72,none
auto,2019-02-11,MSK_SPB,android,0.0,23.82,none
auto,2019-02-11,MSK_SPB,android,0.0,25.83,none
auto,2019-02-11,MSK_SPB,android,0.0,24.05,none
auto,2019-02-11,MSK_SPB,android,0.0,23.91,none
auto,2019-02-11,MSK_SPB,android,1.0,70.0,70.0
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,59.81,none
auto,2019-02-11,MSK_SPB,android,0.0,2.41,none
auto,2019-02-11,MSK_SPB,android,0.0,3.69,none
auto,2019-02-11,MSK_SPB,android,0.0,8.11,none
auto,2019-02-11,MSK_SPB,android,0.0,2.06,none
auto,2019-02-11,MSK_SPB,android,0.0,2.36,none
auto,2019-02-11,MSK_SPB,android,0.0,3.85,none
auto,2019-02-11,MSK_SPB,android,0.0,5.99,none
auto,2019-02-11,MSK_SPB,android,0.0,1.87,none
auto,2019-02-11,MSK_SPB,android,3.0,118.63,39.54333333333333
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,android,0.0,8.21,none
auto,2019-02-11,MSK_SPB,android,0.0,1.87,none
auto,2019-02-11,MSK_SPB,android,0.0,1.66,none
auto,2019-02-11,MSK_SPB,android,0.0,2.64,none
auto,2019-02-11,MSK_SPB,android,0.0,1.41,none
auto,2019-02-11,MSK_SPB,android,0.0,1.17,none
auto,2019-02-11,MSK_SPB,android,0.0,1.63,none
auto,2019-02-11,RU,android,0.0,88.3,none
auto,2019-02-11,RU,android,18.0,1109.05,61.61388888888889
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,87.5,87.5
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,90.0,90.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,90.0,90.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,windows,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,74.5,74.5
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,server,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,server,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,90.0,90.0
auto,2019-02-11,RU,android,4.0,309.71,77.4275
auto,2019-02-11,RU,server,0.0,309.71,none
auto,2019-02-11,RU,android,0.0,49.48,none
auto,2019-02-11,RU,server,0.0,49.48,none
auto,2019-02-11,RU,android,5.0,352.95,70.59
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,2.0,230.0,115.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,3.0,146.66,48.88666666666666
auto,2019-02-11,RU,android,1.0,203.11,203.11
auto,2019-02-11,RU,server,0.0,203.11,none
auto,2019-02-11,RU,android,4.0,279.43,69.8575
auto,2019-02-11,RU,android,5.0,280.28,56.056
auto,2019-02-11,RU,server,0.0,280.28,none
auto,2019-02-11,RU,android,4.0,287.06,71.765
auto,2019-02-11,RU,android,6.0,280.54,46.75666666666667
auto,2019-02-11,RU,server,0.0,280.54,none
auto,2019-02-11,RU,android,7.0,281.35,40.19285714285714
auto,2019-02-11,RU,server,0.0,281.35,none
auto,2019-02-11,RU,android,1.0,105.3,105.3
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,61.8,61.8
auto,2019-02-11,RU,android,4.0,255.4,63.85
auto,2019-02-11,RU,android,2.0,106.0,53.0
auto,2019-02-11,RU,android,2.0,125.37,62.685
auto,2019-02-11,RU,android,9.0,647.52,71.94666666666666
auto,2019-02-11,RU,server,0.0,647.52,none
auto,2019-02-11,RU,android,17.0,1231.33,72.43117647058823
auto,2019-02-11,RU,server,0.0,1231.33,none
auto,2019-02-11,RU,android,43.0,3110.67,72.34116279069768
auto,2019-02-11,RU,server,0.0,3110.67,none
auto,2019-02-11,RU,android,3.0,183.4,61.13333333333333
auto,2019-02-11,RU,android,1.0,135.39,135.39
auto,2019-02-11,RU,android,0.0,16.5,none
auto,2019-02-11,RU,android,0.0,44.84,none
auto,2019-02-11,RU,server,0.0,44.84,none
auto,2019-02-11,RU,android,0.0,40.99,none
auto,2019-02-11,RU,android,0.0,13.43,none
auto,2019-02-11,RU,android,0.0,11.84,none
auto,2019-02-11,RU,android,1.0,28.54,28.54
auto,2019-02-11,RU,android,0.0,21.19,none
auto,2019-02-11,RU,android,0.0,10.67,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,110.0,110.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,7.32,none
auto,2019-02-11,RU,android,0.0,8.36,none
auto,2019-02-11,RU,android,0.0,9.04,none
auto,2019-02-11,RU,android,1.0,133.54,133.54
auto,2019-02-11,RU,android,0.0,7.58,none
auto,2019-02-11,RU,android,17.0,1226.13,72.12529411764706
auto,2019-02-11,RU,server,0.0,1226.13,none
auto,2019-02-11,RU,android,0.0,68.46,none
auto,2019-02-11,RU,server,0.0,68.46,none
auto,2019-02-11,RU,android,0.0,25.71,none
auto,2019-02-11,RU,android,1.0,14.19,14.19
auto,2019-02-11,RU,server,0.0,14.19,none
auto,2019-02-11,RU,android,0.0,13.23,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,server,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,117.39,117.39
auto,2019-02-11,RU,server,0.0,117.39,none
auto,2019-02-11,RU,android,1.0,141.08,141.08
auto,2019-02-11,RU,server,0.0,141.08,none
auto,2019-02-11,RU,android,0.0,8.51,none
auto,2019-02-11,RU,android,0.0,9.51,none
auto,2019-02-11,RU,android,0.0,8.17,none
auto,2019-02-11,RU,android,0.0,10.08,none
auto,2019-02-11,RU,android,0.0,10.16,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,12.25,12.25
auto,2019-02-11,RU,android,0.0,15.1,none
auto,2019-02-11,RU,android,0.0,12.25,none
auto,2019-02-11,RU,android,0.0,10.22,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,15.03,none
auto,2019-02-11,RU,android,0.0,13.79,none
auto,2019-02-11,RU,android,1.0,25.48,25.48
auto,2019-02-11,RU,android,1.0,29.92,29.92
auto,2019-02-11,RU,android,0.0,37.53,none
auto,2019-02-11,RU,android,0.0,26.59,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,server,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,2.0,123.8,61.9
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,server,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,server,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,server,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,96.5,96.5
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,125.0,125.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,130.0,130.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,130.0,130.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,130.0,130.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,1.0,130.0,130.0
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,0.0,none
auto,2019-02-11,RU,android,0.0,19.06,none
auto,2019-02-11,RU,android,0.0,15.04,none
auto,2019-02-11,RU,android,0.0,35.67,none
auto,2019-02-11,RU,android,0.0,45.56,none
auto,2019-02-11,RU,android,0.0,53.61,none
auto,2019-02-11,RU,android,0.0,36.74,none
auto,2019-02-11,SPB,android,0.0,0.88,none
auto,2019-02-11,SPB,android,0.0,1.89,none
auto,2019-02-11,SPB,android,0.0,2.46,none
auto,2019-02-11,SPB,android,0.0,8.72,none
auto,2019-02-11,SPB,android,0.0,6.32,none
auto,2019-02-11,SPB,android,0.0,17.1,none
auto,2019-02-11,SPB,android,0.0,17.54,none
auto,2019-02-11,SPB,android,1.0,18.68,18.68
auto,2019-02-11,SPB,android,0.0,16.24,none
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,SPB,android,0.0,4.86,none
auto,2019-02-11,SPB,android,1.0,0.0,none
auto,2019-02-11,SPB,android,1.0,91.8,91.8
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,SPB,android,0.0,12.1,none
auto,2019-02-11,SPB,android,0.0,1.4,none
auto,2019-02-11,SPB,android,0.0,2.49,none
auto,2019-02-11,SPB,android,0.0,2.27,none
auto,2019-02-11,SPB,android,0.0,2.12,none
auto,2019-02-11,SPB,android,0.0,2.12,none
auto,2019-02-11,SPB,android,0.0,1.07,none
auto,2019-02-11,SPB,android,0.0,2.29,none
auto,2019-02-11,SPB,android,0.0,0.67,none
auto,2019-02-11,SPB,android,0.0,3.54,none
auto,2019-02-11,SPB,android,0.0,0.51,none
auto,2019-02-11,SPB,android,1.0,33.35,33.35
auto,2019-02-11,SPB,android,0.0,0.87,none
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,SPB,android,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,1.0,57.5,57.5
auto,2019-02-11,MSK_SPB,ios,0.0,4.69,none
auto,2019-02-11,MSK_SPB,ios,0.0,3.83,none
auto,2019-02-11,MSK_SPB,ios,0.0,4.48,none
auto,2019-02-11,MSK_SPB,ios,0.0,5.3,none
auto,2019-02-11,MSK_SPB,ios,0.0,5.11,none
auto,2019-02-11,MSK_SPB,ios,0.0,4.9,none
auto,2019-02-11,MSK_SPB,ios,0.0,4.31,none
auto,2019-02-11,MSK_SPB,ios,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,0.0,0.0,none
auto,2019-02-11,MSK_SPB,ios,0.0,1.5,none
auto,2019-02-11,MSK_SPB,ios,0.0,2.13,none
auto,2019-02-11,MSK_SPB,ios,1.0,18.57,18.57
auto,2019-02-11,MSK_SPB,ios,0.0,3.69,none
auto,2019-02-11,MSK_SPB,ios,0.0,4.25,none
auto,2019-02-11,MSK_SPB,ios,0.0,5.51,none
auto,2019-02-11,MSK_SPB,ios,0.0,3.18,none
auto,2019-02-11,MSK_SPB,ios,0.0,2.07,none
auto,2019-02-11,MSK_SPB,ios,0.0,1.4,none
auto,2019-02-11,RU,ios,0.0,40.38,none
auto,2019-02-11,RU,ios,6.0,221.05,36.84166666666667
auto,2019-02-11,RU,server,0.0,221.05,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,1.0,102.3,102.3
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,24.96,none
auto,2019-02-11,RU,ios,1.0,30.73,30.73
auto,2019-02-11,RU,ios,0.0,66.52,none
auto,2019-02-11,RU,ios,2.0,69.21,34.605
auto,2019-02-11,RU,ios,1.0,70.74,70.74
auto,2019-02-11,RU,ios,1.0,64.11,64.11
auto,2019-02-11,RU,ios,0.0,68.74,none
auto,2019-02-11,RU,ios,1.0,85.0,85.0
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,5.0,210.1,42.019999999999996
auto,2019-02-11,RU,ios,1.0,86.8,86.8
auto,2019-02-11,RU,ios,0.0,7.91,none
auto,2019-02-11,RU,ios,0.0,33.43,none
auto,2019-02-11,RU,ios,0.0,6.33,none
auto,2019-02-11,RU,ios,0.0,9.21,none
auto,2019-02-11,RU,ios,0.0,4.81,none
auto,2019-02-11,RU,ios,0.0,6.79,none
auto,2019-02-11,RU,ios,0.0,43.82,none
auto,2019-02-11,RU,ios,0.0,88.99,none
auto,2019-02-11,RU,ios,0.0,7.85,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,9.94,none
auto,2019-02-11,RU,ios,0.0,9.12,none
auto,2019-02-11,RU,ios,0.0,4.68,none
auto,2019-02-11,RU,ios,0.0,5.37,none
auto,2019-02-11,RU,ios,0.0,3.55,none
auto,2019-02-11,RU,ios,0.0,4.68,none
auto,2019-02-11,RU,ios,0.0,4.35,none
auto,2019-02-11,RU,ios,0.0,6.33,none
auto,2019-02-11,RU,ios,0.0,4.66,none
auto,2019-02-11,RU,ios,0.0,7.07,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,2.48,none
auto,2019-02-11,RU,ios,0.0,2.15,none
auto,2019-02-11,RU,ios,0.0,2.82,none
auto,2019-02-11,RU,ios,0.0,2.58,none
auto,2019-02-11,RU,ios,1.0,3.17,3.17
auto,2019-02-11,RU,ios,0.0,12.6,none
auto,2019-02-11,RU,ios,0.0,3.28,none
auto,2019-02-11,RU,ios,0.0,7.33,none
auto,2019-02-11,RU,ios,0.0,6.24,none
auto,2019-02-11,RU,ios,0.0,6.96,none
auto,2019-02-11,RU,ios,1.0,90.0,90.0
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,7.4,none
auto,2019-02-11,RU,ios,0.0,7.67,none
auto,2019-02-11,RU,ios,0.0,4.88,none
auto,2019-02-11,RU,ios,0.0,6.21,none
auto,2019-02-11,RU,ios,0.0,6.28,none
auto,2019-02-11,RU,ios,0.0,7.08,none
auto,2019-02-11,RU,ios,0.0,6.18,none
auto,2019-02-11,RU,ios,0.0,6.72,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,0.0,none
auto,2019-02-11,RU,ios,0.0,5.38,none
auto,2019-02-11,RU,ios,0.0,4.8,none
auto,2019-02-11,RU,ios,0.0,5.89,none
auto,2019-02-11,RU,ios,0.0,6.38,none
auto,2019-02-11,RU,ios,0.0,8.37,none
auto,2019-02-11,SPB,ios,0.0,0.55,none
auto,2019-02-11,SPB,ios,0.0,0.58,none
auto,2019-02-11,SPB,ios,0.0,0.56,none
auto,2019-02-11,SPB,ios,0.0,0.87,none
auto,2019-02-11,SPB,ios,0.0,1.4,none
auto,2019-02-11,SPB,ios,0.0,2.95,none
auto,2019-02-11,SPB,ios,0.0,2.77,none
auto,2019-02-11,SPB,ios,0.0,2.3,none
auto,2019-02-11,SPB,ios,0.0,1.39,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.43,none
auto,2019-02-11,SPB,ios,0.0,2.96,none
auto,2019-02-11,SPB,ios,0.0,1.07,none
auto,2019-02-11,SPB,ios,0.0,5.37,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,2.46,none
auto,2019-02-11,SPB,ios,0.0,1.18,none
auto,2019-02-11,SPB,ios,0.0,1.41,none
auto,2019-02-11,SPB,ios,0.0,0.71,none
auto,2019-02-11,SPB,ios,0.0,0.37,none
auto,2019-02-11,SPB,ios,0.0,0.6,none
auto,2019-02-11,SPB,ios,0.0,3.62,none
auto,2019-02-11,SPB,ios,0.0,0.6,none
auto,2019-02-11,SPB,ios,0.0,0.0,none
auto,2019-02-11,SPB,ios,0.0,1.52,none
auto,2019-02-12,MSK_SPB,android,0.0,13.81,none
auto,2019-02-12,MSK_SPB,android,0.0,13.56,none
auto,2019-02-12,MSK_SPB,android,0.0,25.12,none
auto,2019-02-12,MSK_SPB,android,0.0,29.34,none
auto,2019-02-12,MSK_SPB,android,0.0,12.02,none
auto,2019-02-12,MSK_SPB,android,1.0,12.67,12.67
auto,2019-02-12,MSK_SPB,android,0.0,10.8,none
auto,2019-02-12,MSK_SPB,android,0.0,13.0,none
auto,2019-02-12,MSK_SPB,android,0.0,11.33,none
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
auto,2019-02-12,MSK_SPB,android,3.0,196.37,65.45666666666666
auto,2019-02-12,MSK_SPB,android,0.0,2.88,none
auto,2019-02-12,MSK_SPB,android,0.0,3.67,none
auto,2019-02-12,MSK_SPB,android,0.0,5.34,none
auto,2019-02-12,MSK_SPB,android,0.0,2.03,none
auto,2019-02-12,MSK_SPB,android,0.0,1.92,none
auto,2019-02-12,MSK_SPB,android,0.0,4.69,none
auto,2019-02-12,MSK_SPB,android,0.0,3.33,none
auto,2019-02-12,MSK_SPB,android,0.0,1.79,none
auto,2019-02-12,MSK_SPB,android,2.0,130.43,65.215
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
auto,2019-02-12,MSK_SPB,android,0.0,0.0,none
